"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","NORTH","10","BOUNDARY","021","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","4,744,382","9.5"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","NORTH","10","IDAHO","049","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","13,110,017","9.5"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","NORTH","10","KOOTENAI","055","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","290,805","9.5"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","NORTH","10","LATAH","057","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","997,084","9.5"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","NORTH","10","LEWIS","061","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","8,261,976","9.5"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","NORTH","10","NEZ PERCE","069","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","5,939,961","9.5"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","MINIDOKA","067","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","ILLINOIS","17","SOUTHEAST","90","WAYNE","191","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","ILLINOIS","17","SOUTHWEST","80","CLINTON","027","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","NORTH CENTRAL","20","CASS","017","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","SOUTHWEST","70","KNOX","083","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","INDIANA","18","SOUTHWEST","70","POSEY","129","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","2,625,000","(H)"
"CENSUS","2017","YEAR","","COUNTY","KANSAS","20","CENTRAL","50","DICKINSON","041","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","KANSAS","20","CENTRAL","50","ELLSWORTH","053","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","KANSAS","20","CENTRAL","50","RICE","159","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","148,154","45.0"
"CENSUS","2017","YEAR","","COUNTY","KANSAS","20","EAST CENTRAL","80","MIAMI","121","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","KANSAS","20","NORTH CENTRAL","40","CLOUD","029","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","KANSAS","20","NORTH CENTRAL","40","ROOKS","163","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","27,000","45.0"
"CENSUS","2017","YEAR","","COUNTY","KANSAS","20","NORTH CENTRAL","40","WASHINGTON","201","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","KANSAS","20","NORTHEAST","70","NEMAHA","131","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","KANSAS","20","NORTHEAST","70","RILEY","161","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","KANSAS","20","NORTHWEST","10","RAWLINS","153","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","KANSAS","20","NORTHWEST","10","SHERIDAN","179","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","KANSAS","20","NORTHWEST","10","SHERMAN","181","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","270,000","45.0"
"CENSUS","2017","YEAR","","COUNTY","KANSAS","20","SOUTH CENTRAL","60","BARBER","007","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","7,546,545","45.0"
"CENSUS","2017","YEAR","","COUNTY","KANSAS","20","SOUTH CENTRAL","60","HARPER","077","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","30,926,785","45.0"
"CENSUS","2017","YEAR","","COUNTY","KANSAS","20","SOUTH CENTRAL","60","KINGMAN","095","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","6,193,615","45.0"
"CENSUS","2017","YEAR","","COUNTY","KANSAS","20","SOUTH CENTRAL","60","PRATT","151","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","KANSAS","20","SOUTH CENTRAL","60","RENO","155","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","2,483,884","45.0"
"CENSUS","2017","YEAR","","COUNTY","KANSAS","20","SOUTH CENTRAL","60","SEDGWICK","173","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","KANSAS","20","SOUTH CENTRAL","60","STAFFORD","185","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","3,817,033","45.0"
"CENSUS","2017","YEAR","","COUNTY","KANSAS","20","SOUTH CENTRAL","60","SUMNER","191","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","5,526,796","45.0"
"CENSUS","2017","YEAR","","COUNTY","KANSAS","20","SOUTHEAST","90","BUTLER","015","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","KANSAS","20","SOUTHEAST","90","CHEROKEE","021","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","KANSAS","20","SOUTHEAST","90","LABETTE","099","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","189,550","45.0"
"CENSUS","2017","YEAR","","COUNTY","KANSAS","20","SOUTHWEST","30","CLARK","025","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","KANSAS","20","SOUTHWEST","30","FINNEY","055","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","KANSAS","20","SOUTHWEST","30","STEVENS","189","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,453,551","45.0"
"CENSUS","2017","YEAR","","COUNTY","KANSAS","20","WEST CENTRAL","20","GREELEY","071","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","KENTUCKY","21","BLUEGRASS","50","MASON","161","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","KENTUCKY","21","CENTRAL","30","BARREN","009","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","KENTUCKY","21","CENTRAL","30","MONROE","171","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","KENTUCKY","21","MIDWESTERN","20","DAVIESS","059","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","KENTUCKY","21","MIDWESTERN","20","SIMPSON","213","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","KENTUCKY","21","PURCHASE","10","CALLOWAY","035","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","KENTUCKY","21","PURCHASE","10","GRAVES","083","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","KENTUCKY","21","PURCHASE","10","TRIGG","221","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","LOUISIANA","22","SOUTHEAST","90","TERREBONNE","109","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","11,685","(H)"
"CENSUS","2017","YEAR","","COUNTY","MAINE","23","NORTH","10","AROOSTOOK","003","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","MICHIGAN","26","CENTRAL","50","CLARE","035","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","MINNESOTA","27","CENTRAL","50","MEEKER","093","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","105,000","24.6"
"CENSUS","2017","YEAR","","COUNTY","MINNESOTA","27","EAST CENTRAL","60","AITKIN","001","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","MINNESOTA","27","EAST CENTRAL","60","RAMSEY","123","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","MINNESOTA","27","NORTH CENTRAL","20","BELTRAMI","007","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","MINNESOTA","27","NORTH CENTRAL","20","KOOCHICHING","071","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","MINNESOTA","27","NORTHEAST","30","ST. LOUIS","137","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","MINNESOTA","27","NORTHWEST","10","CLAY","027","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","MINNESOTA","27","NORTHWEST","10","CLEARWATER","029","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","MINNESOTA","27","NORTHWEST","10","KITTSON","069","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","22,937,966","24.6"
"CENSUS","2017","YEAR","","COUNTY","MINNESOTA","27","NORTHWEST","10","MARSHALL","089","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","9,841,253","24.6"
"CENSUS","2017","YEAR","","COUNTY","MINNESOTA","27","NORTHWEST","10","PENNINGTON","113","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","4,172,800","24.6"
"CENSUS","2017","YEAR","","COUNTY","MINNESOTA","27","NORTHWEST","10","ROSEAU","135","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","25,987,286","24.6"
"CENSUS","2017","YEAR","","COUNTY","MINNESOTA","27","WEST CENTRAL","40","OTTER TAIL","111","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","MINNESOTA","27","WEST CENTRAL","40","POPE","121","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","MISSISSIPPI","28","UPPER DELTA","10","COAHOMA","027","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","MISSOURI","29","SOUTHWEST","70","BARTON","011","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","MISSOURI","29","SOUTHWEST","70","NEWTON","145","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","MONTANA","30","CENTRAL","50","CASCADE","013","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","966,000","85.5"
"CENSUS","2017","YEAR","","COUNTY","MONTANA","30","CENTRAL","50","FERGUS","027","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","494,378","85.5"
"CENSUS","2017","YEAR","","COUNTY","MONTANA","30","CENTRAL","50","JUDITH BASIN","045","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","MONTANA","30","CENTRAL","50","LEWIS AND CLARK","049","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","2,165,000","85.5"
"CENSUS","2017","YEAR","","COUNTY","MONTANA","30","CENTRAL","50","MEAGHER","059","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","MONTANA","30","CENTRAL","50","WHEATLAND","107","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","MONTANA","30","NORTH CENTRAL","20","BLAINE","005","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","4,961,508","85.5"
"CENSUS","2017","YEAR","","COUNTY","MONTANA","30","NORTH CENTRAL","20","CHOUTEAU","015","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","5,310,790","85.5"
"CENSUS","2017","YEAR","","COUNTY","MONTANA","30","NORTH CENTRAL","20","GLACIER","035","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","2,786,000","85.5"
"CENSUS","2017","YEAR","","COUNTY","MONTANA","30","NORTH CENTRAL","20","HILL","041","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","10,468,100","85.5"
"CENSUS","2017","YEAR","","COUNTY","MONTANA","30","NORTH CENTRAL","20","LIBERTY","051","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","2,495,723","85.5"
"CENSUS","2017","YEAR","","COUNTY","MONTANA","30","NORTH CENTRAL","20","PHILLIPS","071","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","698,021","85.5"
"CENSUS","2017","YEAR","","COUNTY","MONTANA","30","NORTH CENTRAL","20","PONDERA","073","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","12,592,265","85.5"
"CENSUS","2017","YEAR","","COUNTY","MONTANA","30","NORTH CENTRAL","20","TETON","099","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","4,804,600","85.5"
"CENSUS","2017","YEAR","","COUNTY","MONTANA","30","NORTH CENTRAL","20","TOOLE","101","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","12,504,810","85.5"
"CENSUS","2017","YEAR","","COUNTY","MONTANA","30","NORTHEAST","30","DANIELS","019","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","2,064,740","85.5"
"CENSUS","2017","YEAR","","COUNTY","MONTANA","30","NORTHEAST","30","DAWSON","021","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","794,841","85.5"
"CENSUS","2017","YEAR","","COUNTY","MONTANA","30","NORTHEAST","30","MCCONE","055","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","394,532","85.5"
"CENSUS","2017","YEAR","","COUNTY","MONTANA","30","NORTHEAST","30","RICHLAND","083","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","2,251,030","85.5"
"CENSUS","2017","YEAR","","COUNTY","MONTANA","30","NORTHEAST","30","ROOSEVELT","085","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","9,851,039","85.5"
"CENSUS","2017","YEAR","","COUNTY","MONTANA","30","NORTHEAST","30","SHERIDAN","091","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","2,602,250","85.5"
"CENSUS","2017","YEAR","","COUNTY","MONTANA","30","NORTHEAST","30","VALLEY","105","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","16,209,943","85.5"
"CENSUS","2017","YEAR","","COUNTY","MONTANA","30","NORTHWEST","10","FLATHEAD","029","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","21,120,732","85.5"
"CENSUS","2017","YEAR","","COUNTY","MONTANA","30","NORTHWEST","10","LAKE","047","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","2,017,000","85.5"
"CENSUS","2017","YEAR","","COUNTY","MONTANA","30","SOUTH CENTRAL","80","STILLWATER","095","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","MONTANA","30","SOUTH CENTRAL","80","TREASURE","103","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","MONTANA","30","SOUTHEAST","90","CARTER","011","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","MONTANA","30","SOUTHEAST","90","FALLON","025","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","339,036","85.5"
"CENSUS","2017","YEAR","","COUNTY","MONTANA","30","SOUTHEAST","90","WIBAUX","109","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","4,288,300","85.5"
"CENSUS","2017","YEAR","","COUNTY","MONTANA","30","SOUTHWEST","70","GALLATIN","031","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,865,222","85.5"
"CENSUS","2017","YEAR","","COUNTY","MONTANA","30","SOUTHWEST","70","MADISON","057","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","774,000","85.5"
"CENSUS","2017","YEAR","","COUNTY","NEBRASKA","31","NORTHWEST","10","CHEYENNE","033","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED"," (D)","(D)"
